"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CLEC10A","CLEC10A",87.5997888870947,-0.0103334743228288,0.217682541341851,-0.0474703862750344,0.962138332047069,0.97292837618694
"OVCA2","OVCA2",519.666664025024,0.00318065122682688,0.0669663862527347,0.0474962351234384,0.962117730887464,0.97292837618694
"POLDIP3","POLDIP3",2057.07564603007,-0.00273225759119566,0.057470294647977,-0.0475420842703447,0.962081189840454,0.97292837618694
"CROT","CROT",667.590918849131,0.0060389622689502,0.129693500317009,0.0465633378248654,0.96286125249619,0.973606656798385
"AGBL1","AGBL1",0.21549572289722,0.0362478514085808,0.782547021519486,0.0463203493359386,0.963054920291132,0.973696987553978
"PANX3","PANX3",0.419603560346004,0.0361001288655737,0.778331582050912,0.0463814262431052,0.96300624029016,0.973696987553978
"TSPAN16","TSPAN16",0.120193432166416,-0.0322834788709313,0.705166037073812,-0.0457813864730302,0.963484494696076,0.974078544767753
"XPO6","XPO6",2418.17678381614,-0.00231141274663364,0.0505704115208355,-0.0457068209872352,0.963543927131537,0.974085869030501
"UHMK1","UHMK1",769.204163721367,-0.0069262249689259,0.151777007727732,-0.0456342174128944,0.963601796019711,0.974091611931754
"IQCE","IQCE",1044.27965366635,-0.0032898051968629,0.0726809442023892,-0.0452636551845285,0.96389715669191,0.974337418340347
"SLC28A3","SLC28A3",74.2086829409998,-0.0137640884251894,0.306756597248451,-0.0448697389026043,0.964211137398992,0.974580206573219
"YPEL1","YPEL1",259.813369255638,0.00399027494872064,0.0890064410961376,0.0448313054603618,0.96424177202184,0.974580206573219
"HNRPLL","HNRPLL",630.646975912194,-0.00242955837228329,0.0549760599326145,-0.0441930246594837,0.964750542138479,0.975041632500255
"WDYHV1","WDYHV1",321.485388563436,0.00357860887879715,0.0816113131792904,0.0438494215983925,0.965024432204603,0.9752656357734
"YRDC","YRDC",406.776906590341,-0.00291630977026569,0.0670043921545649,-0.0435241582900772,0.965283707239454,0.97547484545882
"KIAA0895","KIAA0895",303.467740558158,0.00387585969206959,0.0894130144370293,0.0433478248829115,0.965424268282609,0.975564071652585
"ABCG1","ABCG1",1092.07877993571,-0.00464482819804506,0.10748000700487,-0.0432157414898067,0.965529556917158,0.975617647242245
"ATG4B","ATG4B",915.102289893844,-0.00279842762030178,0.0653914475645421,-0.04279500950854,0.965864942182127,0.975812826308116
"EPN1","EPN1",2313.9873667566,-0.00339512822181726,0.079164867975037,-0.0428868045720463,0.965791767499376,0.975812826308116
"MAN1C1","MAN1C1",339.183681516746,-0.00542811244586329,0.126894216126909,-0.042776673449281,0.965879558855743,0.975812826308116
"FXR1","FXR1",2613.96122876625,-0.00234428928888537,0.0556482017639298,-0.0421269549522963,0.96639749229536,0.976259168953122
"HNMT","HNMT",863.732526034807,-0.00361228015349181,0.0858202438766786,-0.04209123617363,0.966425966501304,0.976259168953122
"LOC100133469","LOC100133469",4.57623010380874,-0.0361110158295413,0.860453195078067,-0.041967437666688,0.966524656214106,0.976306023824888
"DMPK","DMPK",658.461266370142,-0.00424970687687453,0.101586549306618,-0.0418333618562796,0.966631539367578,0.976361149537088
"PC","PC",795.771095805464,-0.00449762809212265,0.109448076570356,-0.0410937152397692,0.96722118488533,0.976903864495924
"HAX1","HAX1",2048.05510353007,-0.00245704605184741,0.0615336556138926,-0.0399301167358676,0.968148840560489,0.977787896166957
"FOXP2","FOXP2",16.5546983048841,-0.00789224359912065,0.199405744714674,-0.0395788176033419,0.96842891530811,0.97801661456607
"IL28A","IL28A",0.718410938211991,0.0214799232856307,0.543594388826978,0.0395146155426332,0.968480101099634,0.97801661456607
"C12orf47","C12orf47",308.490902878219,0.00224557143563883,0.0579681555206439,0.0387380177180059,0.969099262389579,0.978588927315597
"SLC44A2","SLC44A2",5960.88529361448,0.00273566669529326,0.0713695919870191,0.0383309840946103,0.969423787197006,0.978863672601142
"RRAS","RRAS",722.540232516107,0.00365352509972698,0.0955117129235922,0.0382521157656312,0.969486668902192,0.978874211568723
"AAGAB","AAGAB",1694.16080169135,-0.00242768418074939,0.063583299802107,-0.0381811605925639,0.969543241611647,0.978878379654968
"ACOT1","ACOT1",623.482104752515,0.00376560766493509,0.0997272543278047,0.0377590628591607,0.969879784184662,0.979123719042703
"C19orf63","C19orf63",3142.68356699444,0.00300573716969778,0.0796331475792199,0.0377447992584702,0.969891156784384,0.979123719042703
"C4orf21","C4orf21",111.420079713062,-0.00353656355683664,0.0941599544341295,-0.0375591043781853,0.970039214876248,0.979220224211204
"ATXN10","ATXN10",2402.85762712917,-0.00211848680196202,0.0567020792971105,-0.0373617128017733,0.970196600100552,0.979263194957077
"HLX","HLX",132.079912008332,-0.00411261124722354,0.110312260828849,-0.0372815425622026,0.970260522162773,0.979263194957077
"MKL1","MKL1",987.156904210933,-0.00206648368257722,0.0552902400593063,-0.0373751982331897,0.97018584779292,0.979263194957077
"NDRG4","NDRG4",167.725528883835,0.00637535800372212,0.171184968703764,0.0372425105545025,0.970291643586187,0.979263194957077
"FAM71C","FAM71C",0.292807944700884,-0.0115775496877216,0.314056631946949,-0.0368645285913825,0.970593022594839,0.979461438512795
"NDNL2","NDNL2",372.335266298769,-0.00209491613399754,0.0567340176652662,-0.0369252208852484,0.970544630098524,0.979461438512795
"CCL1","CCL1",0.345396868719592,0.0181932261739394,0.499184271597076,0.0364459122795126,0.970926805772802,0.979745300846048
"C1orf126","C1orf126",48.4542162201313,0.00473243549914806,0.130548268503323,0.0362504654669364,0.971082646784897,0.979849583859883
"FAM69A","FAM69A",277.919111178333,-0.00324225345101402,0.0897537452817789,-0.0361238791855992,0.971183581914824,0.979853399807068
"OR5AU1","OR5AU1",0.286724026487606,-0.0284516512829143,0.787827843986403,-0.036114046361892,0.971191422257206,0.979853399807068
"LOC145474","LOC145474",0.257066612605996,-0.0162198134900381,0.452102087413172,-0.0358764401705029,0.971380881791319,0.979980355801909
"WDR46","WDR46",1091.37540825685,-0.0024230491840207,0.0676365694582097,-0.0358245428978745,0.971422263222444,0.979980355801909
"FAM170B","FAM170B",0.115720129297556,-0.0236618365312992,0.69194979354661,-0.034195886395196,0.97272094680534,0.98110272749607
"HS3ST6","HS3ST6",5.71357284021837,-0.0141681432925564,0.413564291017723,-0.0342586233876494,0.972670919240034,0.98110272749607
"TAC3","TAC3",0.506643924099902,0.0234798424936388,0.687236121904167,0.0341656117093813,0.972745088403015,0.98110272749607
"ZNHIT2","ZNHIT2",239.684383998677,0.00561406111420373,0.16368658224742,0.0342976256032875,0.972639818251382,0.98110272749607
"UBTD1","UBTD1",341.909271077302,0.00300530921599648,0.0883048468105282,0.0340333438598771,0.972850561539389,0.981156088568255
"C7orf71","C7orf71",0.115540441015417,-0.0236618019259738,0.704356578210176,-0.0335934988867432,0.973201306480779,0.981297735695734
"PSG4","PSG4",8.80415705915985,0.0138975467651248,0.413325926483186,0.0336236995423274,0.973177223449153,0.981297735695734
"SART1","SART1",1299.72701005935,-0.00291729201058097,0.0866399959418833,-0.0336714236752486,0.973139166649583,0.981297735695734
"ZNF551","ZNF551",150.581049825653,-0.00348158946582647,0.103629064549754,-0.0335966505241867,0.973198793256571,0.981297735695734
"AFF1","AFF1",1914.4649100437,-0.00268815924448741,0.0802559114107649,-0.0334948441458586,0.973279977302242,0.981317763130611
"TPTEP2","TPTEP2",18.2391385292651,0.00480266973675952,0.143634549543095,0.0334367305918869,0.973326319251915,0.981317763130611
"NUP62","NUP62",1877.52066106144,-0.0017117506819309,0.0514360228015315,-0.0332792192844259,0.973451925188431,0.981391389415689
"EXT2","EXT2",1957.12347444942,0.0020687042499115,0.0626797069119376,0.0330043701834462,0.973671102638998,0.981559337334966
"ACD","ACD",351.622647804712,-0.00247123134280443,0.0752893587375338,-0.0328231158326024,0.973815644373633,0.981652030796816
"SOAT2","SOAT2",3.70329422279831,-0.00784269941810973,0.239521355833651,-0.0327432156970444,0.973879361209595,0.981663243342717
"HSPA12A","HSPA12A",264.926225248585,0.00344868253183332,0.106961379733468,0.0322423153144335,0.974278810966046,0.981961036747818
"PDE6H","PDE6H",0.168416682191525,-0.0222618042539416,0.690485303782867,-0.0322408082141341,0.974280012833263,0.981961036747818
"TRIM75P","TRIM75P",0.168834090291929,0.0147298749482558,0.464040431549145,0.0317426541887349,0.974677278887783,0.982308391492466
"EPHA5","EPHA5",1.4714477233744,-0.00823107516368173,0.261113075782902,-0.0315230293963728,0.974852426466955,0.982431863290628
"NKX2-1","NKX2-1",1.04504138195039,-0.0312015437074073,0.996331164347675,-0.0313164385737505,0.975017180751674,0.982544848219954
"FAM70A","FAM70A",53.9687680104785,0.00453044922528246,0.145284797409617,0.0311832298083417,0.975123414085019,0.982596401791961
"ZNF833","ZNF833",30.2728697189374,0.00277562580681686,0.0891902960161327,0.0311202667868129,0.975173626937813,0.982596401791961
"CXCL1","CXCL1",51.772570274215,0.00926599887217053,0.298761844522053,0.0310146661699518,0.975257843387439,0.982628213054064
"TNFRSF6B","TNFRSF6B",69.9189381799393,0.00480513364167669,0.155288189021016,0.030943329766222,0.97531473429698,0.98263249031918
"RHEB","RHEB",1266.79050031643,-0.00206976569502926,0.0671821861522884,-0.0308082516150564,0.97542245970788,0.982687980269206
"HIC2","HIC2",122.606353303963,0.00238736288101497,0.0781194857129537,0.0305604019179955,0.975620122079833,0.982730571516979
"PARVG","PARVG",263.128451526133,-0.00375234544527645,0.122797491306013,-0.0305571832565013,0.975622689001319,0.982730571516979
"USH1G","USH1G",6.54387033075648,0.00750995605501426,0.245740576033338,0.0305605048064812,0.975620040025025,0.982730571516979
"C18orf2","C18orf2",1.8644868265123,0.0179726929119183,0.592245536693895,0.0303466920362922,0.975790558843178,0.982793588431249
"UBE2D2","UBE2D2",1899.03612478679,0.00128335901331731,0.0422093289322601,0.0304046296347643,0.975744352649574,0.982793588431249
"NAA40","NAA40",549.483936072024,0.00184613083410089,0.0614116180784011,0.0300615891889386,0.976017934262721,0.982969553931564
"HOMER1","HOMER1",175.73494562668,0.00407068512298628,0.136230450322865,0.0298808754822346,0.976162058193045,0.983061660525153
"GRINA","GRINA",7273.50023483489,-0.00259164115528931,0.0876220047322399,-0.0295775149542514,0.976403997933924,0.98325225904703
"CAMSAP1L1","CAMSAP1L1",1450.59711508317,-0.0022535613107112,0.0767103129955793,-0.0293775533263835,0.976563474927459,0.983314335862143
"CEACAM16","CEACAM16",0.941393386943216,-0.0152871006500022,0.522808884845206,-0.0292403229806021,0.976672921883224,0.983314335862143
"MT1X","MT1X",694.870145015399,-0.0048186838109031,0.16482022769512,-0.0292359977794508,0.976676371419677,0.983314335862143
"NPM3","NPM3",397.105813124979,-0.00351882031873272,0.12012239164372,-0.0292936251982848,0.97663041107702,0.983314335862143
"PARD3B","PARD3B",78.2972010667692,-0.00396994733944201,0.137555501068872,-0.0288606948365832,0.976975693530055,0.983562638605096
"KRT72","KRT72",1.12935830648197,-0.0137104106819553,0.480587831780789,-0.0285284182729975,0.977240702745055,0.983776372187932
"SPATA8","SPATA8",0.27204433539919,0.0117821865895223,0.430290150748617,0.0273819574280836,0.978155088739994,0.984643767195123
"PIM3","PIM3",1622.95655288275,0.00261174577507536,0.0958695920937087,0.0272426920573781,0.978266164991925,0.984702473686798
"HAVCR1P1","HAVCR1P1",5.87888432370869,0.00345963426781107,0.128936974505454,0.0268319795860008,0.978593746373714,0.984979091677382
"CDC14C","CDC14C",3.50862630861723,-0.00240154296119083,0.090922824796109,-0.0264129822910386,0.978927939392216,0.985262334254824
"FZD5","FZD5",168.786340244365,0.00304011316150921,0.11572007750037,0.0262712679353286,0.97904097186474,0.985322966669652
"IL18","IL18",213.224380567177,0.00349743367568463,0.133640529817149,0.0261704565259502,0.979121380085372,0.985350760731842
"RAPGEF4-AS1","RAPGEF4-AS1",0.240385108520552,-0.0101036531873189,0.392586817867509,-0.025736098940359,0.979467830594621,0.985646272269172
"COL1A1","COL1A1",140003.452058435,0.00382118886331434,0.15007153002881,0.0254624502234419,0.979686099150347,0.985759624832411
"IL5","IL5",0.178636918567114,-0.0168825507694436,0.662624740381002,-0.0254782982593381,0.979673458348148,0.985759624832411
"LOC441601","LOC441601",0.565207563669915,-0.0163608729452555,0.647299918808331,-0.025275567738948,0.979835161824102,0.98585646571327
"SKIV2L","SKIV2L",1103.82869245901,-0.00139664681541364,0.0554459053979731,-0.0251893589867268,0.979903924563165,0.985872507113599
"HS3ST3A1","HS3ST3A1",35.3667108563205,0.00362378073543053,0.145822478144678,0.0248506319569963,0.980174105049471,0.986091180442429
"DNAJB12","DNAJB12",1348.26748978327,0.00129648152660773,0.0523688068441655,0.0247567512940611,0.980248987942571,0.986113364231329
"GRID2IP","GRID2IP",16.0246709928594,-0.00335470695700437,0.136453822293842,-0.0245849247797564,0.980386043949369,0.986144940198048
"NLE1","NLE1",329.008598291205,-0.00184852062857569,0.0750651178554893,-0.024625560864826,0.980353630857702,0.986144940198048
"HULC","HULC",0.248506920233863,0.0125192175355027,0.512247004096772,0.0244398062563147,0.980501796997923,0.986208225519547
"ZNF510","ZNF510",323.167130762174,0.00160778798633993,0.0665121918680108,0.0241728311935726,0.980714749362857,0.986369263759981
"DYNC1I2","DYNC1I2",2158.60001052741,-0.00147801846899559,0.0624707990375721,-0.0236593495163502,0.981124331307905,0.986728037279059
"C1orf54","C1orf54",134.091171112431,0.00227940988924179,0.0969242682904583,0.0235174320058931,0.981237533600363,0.986788715767822
"SLC39A9","SLC39A9",2929.44594566437,-0.00161162671940503,0.0688318421905747,-0.0234139704548793,0.981320061249912,0.986818541200884
"TTC39B","TTC39B",158.066318374519,-0.00306237349749636,0.13178836020538,-0.0232370559336495,0.981461180219603,0.986907279862024
"LDHAL6B","LDHAL6B",1.12718560682255,-0.00363489365484679,0.160466636851448,-0.0226520211688102,0.981927847564236,0.98732334616099
"HTR3E","HTR3E",0.208541316364137,0.0136247666547305,0.606794157430334,0.0224536879399581,0.982086054345599,0.987376041172131
"MED13","MED13",2448.18933942489,0.00215470361820453,0.0959061608051439,0.0224667904555404,0.982075602687275,0.987376041172131
"VMO1","VMO1",38.0755121001243,0.00366169080117437,0.164580252399722,0.0222486643918925,0.982249598612493,0.987487275562974
"EIF4G3","EIF4G3",1830.03833238257,-0.00142286593186133,0.0658991254943682,-0.021591575323453,0.982773753884601,0.987828457608633
"HOXB5","HOXB5",129.304580978071,0.0056194520728933,0.260668649051998,0.0215578363310285,0.982800667441325,0.987828457608633
"PCDHB4","PCDHB4",108.109308215969,-0.0031233544080596,0.144603670277094,-0.021599413085951,0.982767501712981,0.987828457608633
"ZSCAN5B","ZSCAN5B",1.45588795334243,-0.0030584251931147,0.14142999001562,-0.0216250117303757,0.982747081719339,0.987828457608633
"PPP4R1L","PPP4R1L",40.1116784250829,0.00277531177356571,0.129841572478949,0.0213746007582869,0.982946834594915,0.987922172619358
"SNX25","SNX25",425.142169652374,-0.00174771037166946,0.084331824507839,-0.0207242091804501,0.983465657032211,0.988390398907292
"AVPR1A","AVPR1A",35.7560237510865,0.00305421742171224,0.14910241469161,0.0204840238706348,0.983657256508041,0.988529730938598
"C18orf21","C18orf21",278.93233966877,-0.00145343435080873,0.0719281003696876,-0.0202067668037741,0.983878429859909,0.988645539345098
"ZNF879","ZNF879",85.7715301757131,0.00208504373128058,0.103164194809441,0.0202109242953134,0.983875113338897,0.988645539345098
"EIF5AL1","EIF5AL1",1423.61424717263,-0.00135854258444806,0.0677508049464877,-0.0200520508283421,0.984001850340796,0.988716329490254
"C5orf23","C5orf23",200.277704949437,0.00408509588774745,0.204811907159392,0.0199455976188351,0.984086770729291,0.988748429545255
"LOC646214","LOC646214",134.865220882464,-0.00153502102572048,0.0785783014800419,-0.0195349224507018,0.984414378266226,0.989024349786797
"STX16","STX16",1704.76764618789,0.00137708776271909,0.0734602198718341,0.018746033773404,0.985043705055738,0.989603356201375
"MAT2A","MAT2A",4494.59073288227,-0.000872081621685184,0.0478443999514632,-0.0182274544684412,0.98545740077378,0.98996568274718
"RBM10","RBM10",1394.19460592986,0.000938450384811113,0.0527970121921934,0.0177746873515292,0.985818598137242,0.990275234606944
"FBXL3","FBXL3",1307.82084269438,0.00136960870573262,0.0784608534064203,0.017455949639474,0.98607287458158,0.990477354647788
"ARSA","ARSA",915.033876953448,-0.00172713452289248,0.0993904243686691,-0.0173772728496058,0.986135640057184,0.990487096898635
"KIAA1462","KIAA1462",973.220769840556,-0.00169783020426202,0.0982264328591802,-0.0172848606514712,0.986209363250482,0.990507843578898
"IRAK1","IRAK1",2902.62178675447,0.00162603105634126,0.0946237582687967,0.0171841732572301,0.986289688237486,0.990518361690048
"ZSCAN5A","ZSCAN5A",65.3689433078269,0.0014940012439189,0.0871712552876155,0.0171386914068123,0.986325972160259,0.990518361690048
"SIRT6","SIRT6",296.895592184506,-0.00146981530348098,0.0861501613539049,-0.017061085903751,0.986387883340702,0.990527241757906
"CCDC69","CCDC69",449.551935793782,-0.00217138193261448,0.130671357533201,-0.016617122325853,0.986742064803559,0.990829601869939
